begin,end,participant,utterance,source,utterance_raw,language,corpus,duration,uid,nature,utterance_stripped,nwords,nchar,n,rank,freq,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc
672903,674420,spreker2 [v] (TIE2),ja dat is ook zo ja,/dutch2/DVA13U,ja dat is ook zo ja,dutch,dutch2,1517,dutch-04-537-672903,talk,ja dat is ook zo ja,6,19,7,199,1.0889268752317898e-9,NA,other,284,overlapped,8173,0.185611158693258,0.857877611000315,1,6,0.166666666666667,2,27,74
673306,674758,spreker1 [v] (TIE0),te blijven hangen zeg maar,/dutch2/DVA13U,te blijven hangen zeg maar,dutch,dutch2,1452,dutch-04-538-673306,talk,te blijven hangen zeg maar,5,26,1,205,1.5556098217596995e-10,partial,other,-1114,NA,9625,0.84238961038961,0.97567156614293,2,7,0.857142857142857,2,100,69
674802,675129,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,327,dutch-04-539-674802,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,44,NA,9952,0.185289389067524,0.972254787026182,3,8,0.25,2,10,100
675566,677061,spreker1 [v] (TIE0),terwijl hij misschien ook wat,/dutch2/DVA13U,terwijl hij misschien ook wat,dutch,dutch2,1495,dutch-04-540-675566,talk,terwijl hij misschien ook wat,5,29,1,205,1.5556098217596995e-10,NA,other,437,NA,10083,0.817117921253595,0.965434699348908,4,8,0.75,2,100,69
677596,677956,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,360,dutch-04-541-677596,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self,NA,NA,9101,0.797384902757939,0.91037311193358,4,7,0.714285714285714,2,10,100
678228,679066,spreker1 [v] (TIE0),over andere dingen wil hebben,/dutch2/DVA13U,over andere dingen wil hebben,dutch,dutch2,838,dutch-04-542-678228,talk,over andere dingen wil hebben,5,29,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8106,0.772514187021959,0.946520317608594,4,7,0.714285714285714,2,100,69
679036,679647,spreker2 [v] (TIE2),da's wel oké,/dutch2/DVA13U,da's wel oké,dutch,dutch2,611,dutch-04-543-679036,talk,da's wel oké,3,12,1,205,1.5556098217596995e-10,partial,other,-30,overlapped,8717,0.281633589537685,0.953198469108803,5,8,0.375,2,100,69
679066,679363,spreker1 [v] (TIE0),dus,/dutch2/DVA13U,dus,dutch,dutch2,297,dutch-04-544-679066,talk,dus,1,3,1101,21,1.7127264137574296e-7,full,other,-581,NA,9014,0.727645884180164,0.985675232367414,6,9,0.666666666666667,2,19,82
679636,680367,spreker1 [v] (TIE0),het was wel goed,/dutch2/DVA13U,het was wel goed,dutch,dutch2,731,dutch-04-545-679636,talk,het was wel goed,4,16,1,205,1.5556098217596995e-10,NA,self_during_other,-11,overlapped,9745,0.74807593637763,0.987835783071465,6,10,0.7,2,100,69
679898,680236,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,338,dutch-04-546-679898,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-469,NA,10083,0.277000892591491,1.02209832742017,7,11,0.363636363636364,2,10,100
680367,682912,spreker1 [v] (TIE0),en uh 'k bedoel ja je bent natuurlijk ook aio dus je kan wel,/dutch2/DVA13U,en uh 'k bedoel ja je bent natuurlijk ook aio dus je kan wel,dutch,dutch2,2545,dutch-04-547-680367,talk,en uh 'k bedoel ja je bent natuurlijk ook aio dus je kan wel,14,60,1,205,1.5556098217596995e-10,NA,other,131,NA,12628,0.778824833702882,1.01756647864625,8,12,0.666666666666667,2,100,69
683498,684426,spreker1 [v] (TIE0),beetje 'k zat,/dutch2/DVA13U,beetje 'k zat,dutch,dutch2,928,dutch-04-548-683498,talk,beetje 'k zat,3,13,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8470,0.849350649350649,0.880091438071488,5,10,0.7,2,100,69
684033,685320,spreker2 [v] (TIE2),je weet wel waar 't over gaat,/dutch2/DVA13U,je weet wel waar 't over gaat,dutch,dutch2,1287,dutch-04-549-684033,talk,je weet wel waar 't over gaat,7,29,1,205,1.5556098217596995e-10,partial,other,-393,overlapped,9757,0.262683201803833,0.927647841795018,6,11,0.363636363636364,2,100,69
684808,685266,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,458,dutch-04-550-684808,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-512,NA,9888,0.773867313915858,1.01373795366004,6,11,0.727272727272727,2,10,100
685266,687885,spreker1 [v] (TIE0),d'r waren wat meer aio's of mensen die net klaar waren,/dutch2/DVA13U,d'r waren wat meer aio's of mensen die net klaar waren,dutch,dutch2,2619,dutch-04-551-685266,talk,d'r waren wat meer aio's of mensen die net klaar waren,11,54,1,205,1.5556098217596995e-10,NA,self_during_other,-54,overlapped,12507,0.821220116734629,1.01526097897557,6,12,0.75,2,100,69
685320,685790,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,470,dutch-04-552-685320,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,54,NA,12977,0.208522771056485,1.05341342641448,7,13,0.307692307692308,2,10,100
687885,689216,spreker1 [v] (TIE0),'k zat tegenover 'n hele aardige,/dutch2/DVA13U,'k zat tegenover 'n hele aardige,dutch,dutch2,1331,dutch-04-553-687885,talk,'k zat tegenover 'n hele aardige,6,32,1,205,1.5556098217596995e-10,NA,other,2095,NA,12453,0.782702963141412,1.13332726610848,8,12,0.666666666666667,2,100,69
689784,692239,spreker1 [v] (TIE0),uh hoogleraar die decaan was geweest in oxford en,/dutch2/DVA13U,uh hoogleraar die decaan was geweest in oxford en,dutch,dutch2,2455,dutch-04-554-689784,talk,uh hoogleraar die decaan was geweest in oxford en,9,49,1,205,1.5556098217596995e-10,NA,self,NA,NA,12431,0.831469712814737,1.00729276395754,5,9,0.666666666666667,2,100,69
692606,693850,spreker1 [v] (TIE0),dus 't waren allemaal prima mensen,/dutch2/DVA13U,dus 't waren allemaal prima mensen,dutch,dutch2,1244,dutch-04-555-692606,talk,dus 't waren allemaal prima mensen,6,34,1,205,1.5556098217596995e-10,NA,self,NA,NA,10792,0.837194217939214,1.04250386398764,4,8,0.75,2,100,69
694854,697452,spreker1 [v] (TIE0),en uh nou vrijdag had ik weer met louisa afgesproken,/dutch2/DVA13U,en uh nou vrijdag had ik weer met louisa afgesproken,dutch,dutch2,2598,dutch-04-556-694854,talk,en uh nou vrijdag had ik weer met louisa afgesproken,10,52,1,205,1.5556098217596995e-10,NA,self,NA,NA,10717,0.95614444340767,0.879451829968817,2,6,0.833333333333333,2,100,69
698063,699612,spreker1 [v] (TIE0),oh nee oh nee vrijdag ja,/dutch2/DVA13U,oh nee oh nee vrijdag ja,dutch,dutch2,1549,dutch-04-557-698063,talk,oh nee oh nee vrijdag ja,6,24,1,205,1.5556098217596995e-10,NA,self,NA,NA,7846,1,0.798331298331298,0,4,1,1,100,69
699612,701432,spreker1 [v] (TIE0),en toen waren we louisa luc en ik,/dutch2/DVA13U,en toen waren we louisa luc en ik,dutch,dutch2,1820,dutch-04-558-699612,talk,en toen waren we louisa luc en ik,8,33,1,205,1.5556098217596995e-10,NA,self,NA,NA,9666,1,0.829842032967033,0,5,1,1,100,69
701432,702764,spreker1 [v] (TIE0),naar 't british museum geweest,/dutch2/DVA13U,naar 't british museum geweest,dutch,dutch2,1332,dutch-04-559-701432,talk,naar 't british museum geweest,5,30,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8543,1,0.841012010238236,0,5,1,1,100,69
702699,703169,spreker2 [v] (TIE2),oh ja,/dutch2/DVA13U,oh ja,dutch,dutch2,470,dutch-04-560-702699,talk,oh ja,2,5,3398,7,5.285962174339459e-7,partial,other,-65,NA,7769,0.0604968464409834,0.934335538184005,1,5,0.2,2,15,86
703169,704096,spreker2 [v] (TIE2),dat had je verteld,/dutch2/DVA13U,dat had je verteld,dutch,dutch2,927,dutch-04-561-703169,talk,dat had je verteld,4,18,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8696,0.160648574057038,0.940921878381303,1,6,0.333333333333333,2,100,69
703823,705438,spreker1 [v] (TIE0),ja want weet je wat daar uh,/dutch2/DVA13U,ja want weet je wat daar uh,dutch,dutch2,1615,dutch-04-562-703823,talk,ja want weet je wat daar uh,7,27,1,205,1.5556098217596995e-10,partial,other,-273,NA,10311,0.864513626224421,0.974206349206349,2,7,0.714285714285714,2,100,69
706005,706409,spreker1 [v] (TIE0),hangt?,/dutch2/DVA13U,hangt?,dutch,dutch2,404,dutch-04-563-706005,talk,hangt?,1,6,1,205,1.5556098217596995e-10,NA,self,NA,NA,8117,0.827892078354072,0.972561706206566,2,7,0.714285714285714,2,100,69
706529,706780,spreker2 [v] (TIE2),nee?,/dutch2/DVA13U,nee?,dutch,dutch2,251,dutch-04-564-706529,talk,nee?,1,4,7,199,1.0889268752317898e-9,NA,other,120,NA,8368,0.196940726577438,0.959963290122749,3,8,0.375,2,27,74
707064,707893,spreker1 [v] (TIE0),[laugh],/dutch2/DVA13U,ggg,dutch,dutch2,829,dutch-04-565-707064,laugh,NA,NA,NA,NA,NA,NA,NA,other,284,overlapped,9197,0.820811134065456,0.935605289928789,4,9,0.666666666666667,2,NA,NA
707697,707893,spreker2 [v] (TIE2),nou?,/dutch2/DVA13U,nou?,dutch,dutch2,196,dutch-04-566-707697,talk,nou?,1,4,2,204,3.111219643519399e-10,NA,other,-196,NA,9393,0.196316405834132,0.955544252288911,5,10,0.4,2,31,72
708811,710381,spreker1 [v] (TIE0),dat is dan 't hoogtepunt van 't museum,/dutch2/DVA13U,dat is dan 't hoogtepunt van 't museum,dutch,dutch2,1570,dutch-04-567-708811,talk,dat is dan 't hoogtepunt van 't museum,8,38,1,205,1.5556098217596995e-10,NA,other,918,overlapped,9414,0.80412152113873,0.874175875197326,6,10,0.6,2,100,69
709610,710347,spreker2 [v] (TIE2),[laugh] ja ja?,/dutch2/DVA13U,ggg ja ja?,dutch,dutch2,737,dutch-04-568-709610,talk,ja ja?,2,6,1,205,1.5556098217596995e-10,full,other,-771,NA,10151,0.254260663973993,0.942613055994057,7,11,0.454545454545455,2,100,69
711371,714227,spreker1 [v] (TIE0),dat uh de elgin marbles en dat zijn de uhm,/dutch2/DVA13U,dat uh de elgin marbles en dat zijn de uhm,dutch,dutch2,2856,dutch-04-569-711371,talk,dat uh de elgin marbles en dat zijn de uhm,10,42,1,205,1.5556098217596995e-10,NA,other,1024,NA,11187,0.769285778135336,0.87432590855803,8,11,0.545454545454545,2,100,69
714227,716817,spreker1 [v] (TIE0),de friezen van 't uh parthenon in uh,/dutch2/DVA13U,de friezen van 't uh parthenon in uh,dutch,dutch2,2590,dutch-04-570-714227,talk,de friezen van 't uh parthenon in uh,8,36,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9433,0.874483197286123,0.872456529781724,6,8,0.625,2,100,69
716598,716921,spreker2 [v] (TIE2),wauw,/dutch2/DVA13U,wauw,dutch,dutch2,323,dutch-04-571-716598,talk,wauw,1,4,40,166,6.222439287038799e-9,partial,other,-219,NA,9101,0.138006812438194,0.923303236278787,5,7,0.428571428571429,2,24,77
717289,718298,spreker1 [v] (TIE0),in uh athene,/dutch2/DVA13U,in uh athene,dutch,dutch2,1009,dutch-04-572-717289,talk,in uh athene,3,12,1,205,1.5556098217596995e-10,NA,other,368,NA,9281,0.864669755414287,0.875483444958023,5,7,0.571428571428571,2,100,69
718858,719169,spreker2 [v] (TIE2),cool,/dutch2/DVA13U,cool,dutch,dutch2,311,dutch-04-573-718858,talk,cool,1,4,31,175,4.822390447455069e-9,NA,other,560,NA,7826,0.175185279836443,0.818704885448269,4,6,0.5,2,25,76
719238,721172,spreker1 [v] (TIE0),dus die dat dat hebben die engelsen v*a,/dutch2/DVA13U,dus die dat dat hebben die engelsen v*a,dutch,dutch2,1934,dutch-04-574-719238,talk,dus die dat dat hebben die engelsen v*a,8,39,1,205,1.5556098217596995e-10,NA,other,69,NA,9760,0.85952868852459,0.844144611658883,5,7,0.571428571428571,2,100,69
721172,722462,spreker1 [v] (TIE0),echt dat is 'n soort schandaal,/dutch2/DVA13U,echt dat is 'n soort schandaal,dutch,dutch2,1290,dutch-04-575-721172,talk,echt dat is 'n soort schandaal,6,30,1,205,1.5556098217596995e-10,NA,self,NA,NA,10313,0.938524192766411,0.929853033991525,4,7,0.714285714285714,2,100,69
722462,724822,spreker1 [v] (TIE0),voor een prikkie hebben ze dat van de turken op de kop uh,/dutch2/DVA13U,voor een prikkie hebben ze dat van de turken op de kop uh,dutch,dutch2,2360,dutch-04-576-722462,talk,voor een prikkie hebben ze dat van de turken op de kop uh,13,57,1,205,1.5556098217596995e-10,NA,self,NA,NA,9817,0.935418152184985,0.926569136385087,4,7,0.714285714285714,2,100,69
724822,726457,spreker1 [v] (TIE0),getikt of zo weet je [laugh],/dutch2/DVA13U,getikt of zo weet je ggg,dutch,dutch2,1635,dutch-04-577-724822,talk,getikt of zo weet je,5,20,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8862,0.92845858722636,0.898874125164824,3,7,0.714285714285714,2,100,69
724903,727931,spreker2 [v] (TIE2),[laugh],/dutch2/DVA13U,ggg,dutch,dutch2,3028,dutch-04-578-724903,laugh,NA,NA,NA,NA,NA,NA,partial,other,81,overlapped,11890,0.307989907485282,1.04914850436778,4,8,0.375,2,NA,NA
726457,727678,spreker1 [v] (TIE0),zoiets dus dat hing daar,/dutch2/DVA13U,zoiets dus dat hing daar,dutch,dutch2,1221,dutch-04-579-726457,talk,zoiets dus dat hing daar,5,24,1,205,1.5556098217596995e-10,full,other,-1474,NA,13111,0.720692548241934,1.15688696726374,5,9,0.666666666666667,2,100,69
727678,729393,spreker1 [v] (TIE0),en dat moest luc natuurlijk eventjes in 't echt zien,/dutch2/DVA13U,en dat moest luc natuurlijk eventjes in 't echt zien,dutch,dutch2,1715,dutch-04-580-727678,talk,en dat moest luc natuurlijk eventjes in 't echt zien,10,52,1,205,1.5556098217596995e-10,NA,self_during_other,-253,overlapped,13494,0.75255669186305,1.28087327954438,3,8,0.75,2,100,69
728783,729060,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,277,dutch-04-581-728783,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-610,NA,13771,0.262580785709099,1.30716658756526,4,9,0.333333333333333,2,10,100
729969,731593,spreker1 [v] (TIE0),en toen hebben we nog even naar de mummies gekeken,/dutch2/DVA13U,en toen hebben we nog even naar de mummies gekeken,dutch,dutch2,1624,dutch-04-582-729969,talk,en toen hebben we nog even naar de mummies gekeken,10,50,1,205,1.5556098217596995e-10,NA,other,909,NA,13150,0.748669201520913,1.26187505997505,4,8,0.75,2,100,69
731696,732468,spreker2 [v] (TIE2),tuurlijk altijd leuk,/dutch2/DVA13U,tuurlijk altijd leuk,dutch,dutch2,772,dutch-04-583-731696,talk,tuurlijk altijd leuk,3,20,1,205,1.5556098217596995e-10,NA,other,103,NA,12632,0.322751741608613,1.26244253447931,5,8,0.375,2,100,69
732491,733020,spreker1 [v] (TIE0),altijd leuk,/dutch2/DVA13U,altijd leuk,dutch,dutch2,529,dutch-04-584-732491,talk,altijd leuk,2,11,2,204,3.111219643519399e-10,NA,other,23,overlapped,10801,0.622534950467549,1.31751646743108,6,8,0.625,2,31,72
732974,733262,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,288,dutch-04-585-732974,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-46,overlapped,11089,0.393633330327351,1.31386255924171,7,9,0.444444444444444,2,10,100
733020,733389,spreker1 [v] (TIE0),mummies,/dutch2/DVA13U,mummies,dutch,dutch2,369,dutch-04-586-733020,talk,mummies,1,7,1,205,1.5556098217596995e-10,partial,other,552,NA,11458,0.619043463082562,1.33745768647134,8,10,0.6,2,100,69
734091,736012,spreker1 [v] (TIE0),en toen uh maar 't was daar zo druk,/dutch2/DVA13U,en toen uh maar 't was daar zo druk,dutch,dutch2,1921,dutch-04-587-734091,talk,en toen uh maar 't was daar zo druk,9,35,1,205,1.5556098217596995e-10,NA,self,NA,NA,13379,0.673742432169818,1.19562109025916,8,11,0.636363636363636,2,100,69
736157,736617,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,460,dutch-04-588-736157,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,145,overlapped,9176,0.195836965998256,0.903149606299213,7,10,0.4,2,10,100
736399,738483,spreker1 [v] (TIE0),'t was men*z wat was da*a wat was 't daar druk,/dutch2/DVA13U,'t was men*z wat was da*a wat was 't daar druk,dutch,dutch2,2084,dutch-04-589-736399,talk,'t was men*z wat was da*a wat was 't daar druk,11,46,1,205,1.5556098217596995e-10,partial,other,-218,overlapped,11260,0.840408525754885,0.936304673208049,8,11,0.636363636363636,2,100,69
737688,737930,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,242,dutch-04-590-737688,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-795,NA,8566,0.238034088255895,0.883092783505155,8,10,0.5,2,10,100
738506,740290,spreker2 [v] (TIE2),ann vertelde nog hè dat ze uh,/dutch2/DVA13U,ann vertelde nog hè dat ze uh,dutch,dutch2,1784,dutch-04-591-738506,talk,ann vertelde nog hè dat ze uh,7,29,1,205,1.5556098217596995e-10,NA,self_during_other,23,NA,10350,0.369371980676328,0.899452507169549,8,11,0.545454545454545,2,100,69
740290,742213,spreker2 [v] (TIE2),dat ze ook uh hele goeie herinneringen heeft aan 't,/dutch2/DVA13U,dat ze ook uh hele goeie herinneringen heeft aan 't,dutch,dutch2,1923,dutch-04-592-740290,talk,dat ze ook uh hele goeie herinneringen heeft aan 't,10,51,1,205,1.5556098217596995e-10,NA,self,NA,NA,10372,0.527284998071732,0.986212798326519,6,10,0.6,2,100,69
742213,743030,spreker2 [v] (TIE2),british museum,/dutch2/DVA13U,british museum,dutch,dutch2,817,dutch-04-593-742213,talk,british museum,2,14,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10417,0.529327061534031,0.988423949141285,5,10,0.6,2,100,69
742247,742697,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,450,dutch-04-594-742247,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,34,NA,10867,0.492592251771418,1.03112249739064,6,11,0.454545454545455,2,10,100
743030,745483,spreker2 [v] (TIE2),omdat ze daar v*a vlakbij uh,/dutch2/DVA13U,omdat ze daar v*a vlakbij uh,dutch,dutch2,2453,dutch-04-595-743030,talk,omdat ze daar v*a vlakbij uh,6,28,1,205,1.5556098217596995e-10,NA,other,333,overlapped,12134,0.632849843415197,1.06513342696629,5,9,0.666666666666667,2,100,69
743042,744493,spreker1 [v] (TIE0),dat ze daar iedere dag uh,/dutch2/DVA13U,dat ze daar iedere dag uh,dutch,dutch2,1451,dutch-04-596-743042,talk,dat ze daar iedere dag uh,6,25,1,205,1.5556098217596995e-10,full,other,12,NA,13585,0.434744203165256,1.19250351123595,6,10,0.4,2,100,69
744757,745160,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,403,dutch-04-597-744757,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,self_during_other,-726,NA,12067,0.363636363636364,1.29390950032168,5,10,0.4,2,10,100
745160,746324,spreker1 [v] (TIE0),leuke buurt trouwens,/dutch2/DVA13U,leuke buurt trouwens,dutch,dutch2,1164,dutch-04-598-745160,talk,leuke buurt trouwens,3,20,1,205,1.5556098217596995e-10,NA,self_during_other,-323,overlapped,13231,0.419620588013,1.30136716828956,5,11,0.454545454545455,2,100,69
745978,746496,spreker2 [v] (TIE2),leek me,/dutch2/DVA13U,leek me,dutch,dutch2,518,dutch-04-599-745978,talk,leek me,2,7,1,205,1.5556098217596995e-10,partial,other,-346,NA,13749,0.596188813731908,1.32981913144405,6,12,0.583333333333333,2,100,69
746888,748903,spreker2 [v] (TIE2),had ik 'n beetje met 't stedelijk vroeger uh dat uh,/dutch2/DVA13U,had ik 'n beetje met 't stedelijk vroeger uh dat uh,dutch,dutch2,2015,dutch-04-600-746888,talk,had ik 'n beetje met 't stedelijk vroeger uh dat uh,11,51,1,205,1.5556098217596995e-10,NA,self,NA,NA,13220,0.73767019667171,1.17877842175658,4,11,0.636363636363636,2,100,69
748903,751263,spreker2 [v] (TIE2),als ik daar was dat ik d'r ook altijd naar binnen wipte,/dutch2/DVA13U,als ik daar was dat ik d'r ook altijd naar binnen wipte,dutch,dutch2,2360,dutch-04-601-748903,talk,als ik daar was dat ik d'r ook altijd naar binnen wipte,12,55,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,13554,0.744134572819832,1.23521370637018,4,10,0.6,2,100,69
748926,749340,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,414,dutch-04-602-748926,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,23,NA,13968,0.277920962199313,1.27294267748109,5,11,0.454545454545455,2,10,100
751367,751793,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,426,dutch-04-603-751367,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self_during_other,104,NA,12471,0.345441424103921,1.3017745302714,5,11,0.545454545454545,2,10,100
752173,752506,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,333,dutch-04-604-752173,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self,NA,NA,12804,0.362464854732896,1.24395220052463,5,12,0.583333333333333,2,10,100
752760,753082,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,322,dutch-04-605-752760,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self,NA,NA,11859,0.380554852854372,1.17976522085157,3,11,0.636363636363636,2,10,100
753082,753946,spreker1 [v] (TIE0),nou en toen hebben we,/dutch2/DVA13U,nou en toen hebben we,dutch,dutch2,864,dutch-04-606-753082,talk,nou en toen hebben we,5,21,1,205,1.5556098217596995e-10,NA,self,NA,NA,8819,0.445175189930831,0.959734465121341,2,10,0.7,2,100,69
753946,754790.9999999999,spreker1 [v] (TIE0),heeft luc weer uh,/dutch2/DVA13U,heeft luc weer uh,dutch,dutch2,844.9999999998836,dutch-04-607-753946,talk,heeft luc weer uh,4,17,1,205,1.5556098217596995e-10,NA,self,NA,NA,9663,0.493635516920211,0.963025712577237,2,11,0.727272727272727,2,100,69
754790.9999999999,755850,spreker1 [v] (TIE0),of hadden we nog even gedronken,/dutch2/DVA13U,of hadden we nog even gedronken,dutch,dutch2,1059.0000000001164,dutch-04-608-754791,talk,of hadden we nog even gedronken,6,31,1,205,1.5556098217596995e-10,NA,self,NA,NA,10319,0.525826145944374,0.965294667913938,2,11,0.727272727272727,2,100,69
755850,757048,spreker1 [v] (TIE0),was luc weer naar 't congres gegaan,/dutch2/DVA13U,was luc weer naar 't congres gegaan,dutch,dutch2,1198,dutch-04-609-755850,talk,was luc weer naar 't congres gegaan,7,35,1,205,1.5556098217596995e-10,NA,self,NA,NA,10353,0.527383367139959,0.935230352303523,1,11,0.727272727272727,2,100,69
757048,757900,spreker1 [v] (TIE0),ik met louisa weer,/dutch2/DVA13U,ik met louisa weer,dutch,dutch2,852,dutch-04-610-757048,talk,ik met louisa weer,4,18,1,205,1.5556098217596995e-10,NA,self,NA,NA,8672,0.727859778597786,0.963876847838168,1,10,0.9,2,100,69
758498,761112,spreker1 [v] (TIE0),als roadie zeg maar achter curtis aan,/dutch2/DVA13U,als roadie zeg maar achter curtis aan,dutch,dutch2,2614,dutch-04-611-758498,talk,als roadie zeg maar achter curtis aan,7,37,1,205,1.5556098217596995e-10,NA,self,NA,NA,11286,0.790891369838738,0.924400032762716,1,11,0.909090909090909,2,100,69
761503,762862,spreker1 [v] (TIE0),want ja 't is wel schattig hoor,/dutch2/DVA13U,want ja 't is wel schattig hoor,dutch,dutch2,1359,dutch-04-612-761503,talk,want ja 't is wel schattig hoor,7,31,1,205,1.5556098217596995e-10,NA,self,NA,NA,9445,1,0.883618673402563,0,9,1,1,100,69
762862,764325,spreker1 [v] (TIE0),want dan loopt ie zo met z'n gitaar,/dutch2/DVA13U,want dan loopt ie zo met z'n gitaar,dutch,dutch2,1463,dutch-04-613-762862,talk,want dan loopt ie zo met z'n gitaar,8,35,1,205,1.5556098217596995e-10,NA,self,NA,NA,10253,1,0.911945210353109,0,8,1,1,100,69
764774,766800,spreker1 [v] (TIE0),en voorop een grote rugzak met uhm,/dutch2/DVA13U,en voorop een grote rugzak met uhm,dutch,dutch2,2026,dutch-04-614-764774,talk,en voorop een grote rugzak met uhm,7,34,1,205,1.5556098217596995e-10,NA,self,NA,NA,10571,1,0.880256474310933,0,7,1,1,100,69
767756,768919,spreker1 [v] (TIE0),met z'n versterkertje*n,/dutch2/DVA13U,met z'n versterkertje*n,dutch,dutch2,1163,dutch-04-615-767756,talk,met z'n versterkertje*n,3,23,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8625,1,0.827655695230784,0,5,1,1,100,69
767813,768562,spreker2 [v] (TIE2),geldzak,/dutch2/DVA13U,geldzak,dutch,dutch2,749,dutch-04-616-767813,talk,geldzak,1,7,1,205,1.5556098217596995e-10,full,other,1013,NA,9374,0.0799018561979944,0.899529795605028,1,6,0.166666666666667,2,100,69
768562,769356,spreker2 [v] (TIE2),[laugh] ja [laugh],/dutch2/DVA13U,ggg ja ggg,dutch,dutch2,794,dutch-04-617-768562,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self_during_other,-357,NA,7554,0.204262642308711,0.961925378836114,1,6,0.333333333333333,2,10,100
769379,771578,spreker1 [v] (TIE0),ja met z'n versterkertje*n en z'n microfoon en,/dutch2/DVA13U,ja met z'n versterkertje*n en z'n microfoon en,dutch,dutch2,2199,dutch-04-618-769379,talk,ja met z'n versterkertje*n en z'n microfoon en,8,46,1,205,1.5556098217596995e-10,NA,other,23,NA,9753,0.841792269045422,0.968039702233251,2,7,0.714285714285714,2,100,69
771578,772972,spreker1 [v] (TIE0),en in de andere hand z'n standaard,/dutch2/DVA13U,en in de andere hand z'n standaard,dutch,dutch2,1394,dutch-04-619-771578,talk,en in de andere hand z'n standaard,7,34,1,205,1.5556098217596995e-10,NA,self,NA,NA,9788,0.842357989374745,0.968150346191889,2,7,0.714285714285714,2,100,69
773133,773985,spreker2 [v] (TIE2),en z'n geldzak,/dutch2/DVA13U,en z'n geldzak,dutch,dutch2,852,dutch-04-620-773133,talk,en z'n geldzak,3,14,2,204,3.111219643519399e-10,NA,other,161,NA,9177,0.260978533289746,0.996308761263706,3,7,0.428571428571429,2,31,72
774469,775850,spreker2 [v] (TIE2),[laugh],/dutch2/DVA13U,ggg,dutch,dutch2,1381,dutch-04-621-774469,laugh,NA,NA,NA,NA,NA,NA,NA,self,NA,overlapped,10558,0.357643493085812,0.953232213795594,3,8,0.5,2,NA,NA
774492,775321,spreker1 [v] (TIE0),en z'n geldzak,/dutch2/DVA13U,en z'n geldzak,dutch,dutch2,829,dutch-04-622-774492,talk,en z'n geldzak,3,14,2,204,3.111219643519399e-10,full,other,507,NA,11387,0.66839378238342,1.02807872878295,4,9,0.555555555555556,2,31,72
775321,776518,spreker1 [v] (TIE0),en uh inderdaad dan,/dutch2/DVA13U,en uh inderdaad dan,dutch,dutch2,1197,dutch-04-623-775321,talk,en uh inderdaad dan,4,19,1,205,1.5556098217596995e-10,NA,self_during_other,-529,NA,10558,0.642356506914188,1.20497603286921,4,9,0.555555555555556,2,100,69
